emails,category
"""We want your suggestions. So, that we can know what you actually want in DeerExpress Sessions. We request everyone to give your time and fill this form.   We want your suggestions. So, that we can know what you actually want in DeerExpress Sessions. We request everyone to give your time and fill this form.  I've invited you to fill out the form DeerExpress Feedback . To fill it out, visit: https://docs.google.com/a/deerwalk.edu.np/forms/d/1cgkUG88XO9aX-yhbh-NoRV-qviEIy8SnPu-uK1ribhk/viewform?c=0&w=1&usp=mail_form_link """,1
"'Hello All,  This is a mail to remind you all that Social Service Club is going to organize a College Cleaning Program. So, those who have not filled up the previous form, please fill the form if you are interested. And light snacks is going to be provided for those who are volunteering. Please refer to the link below:  https://docs.google.com/a/deerwalk.edu.np/forms/d/1hTh9VjaB_g4rcsOvEpZnocYcy0eiYrpf_ec5V1bwju0/viewform?c=0&w=1   \xe2\x80\x9cLet everyone sweep in front of his own door, and the whole world will be clean.\xe2\x80\x9d    \xe2\x80\x95 Johann Wolfgang von Goethe   Regards, Social Service Club. '",1
"'Hello Asmita,  I have attached the article here. Please review it. The name of the movie is "" Little Miss Sunshine"".  Thanks,   On Sat, Jan 17, 2015 at 10:48 AM, Ashmita Kunwar < ashmita.kunwar@deerwalk.edu.np> wrote:  > hehe ! ashmita  lai pathuchu vaneko siddai reply gareko ta Ruby lai po > gayecha . :P >  mind nagar hai ta . > > > On Sat, Jan 17, 2015 at 10:47 AM, Ashmita Kunwar < > ashmita.kunwar@deerwalk.edu.np> wrote: > >> >> ---------- Forwarded message ---------- >> From: Ashmita Kunwar <ashmita.kunwar@deerwalk.edu.np> >> Date: Sat, Jan 17, 2015 at 10:41 AM >> Subject: Re: Article for editing >> To: Ruby Shrestha <Ruby.shrestha@deerwalk.edu.np> >> >> >> Hello Asmita, >> >> I have attached my article here, please review it. >> Photo and title is missing, I will search suitable photo for this and >> think for the bold topic, you too can think for the topic. >> For now, edit the article. >> >> Thannks, >> Ashmita Kunwar >> >> >> On Mon, Jan 12, 2015 at 8:41 AM, Ashmita Kunwar < >> ashmita.kunwar@deerwalk.edu.np> wrote: >> >>> >>> ---------- Forwarded message ---------- >>> From: Ashmita Kunwar <ashmita.kunwar@deerwalk.edu.np> >>> Date: Mon, Jan 12, 2015 at 4:37 AM >>> Subject: Re: Article for editing >>> To: asmita.subedi@deerwalk.edu.np >>> >>> >>> Here is the article . Please review it. >>> >>> Thanks, >>> Ashmita Kunwar >>> >>> On Sun, Dec 21, 2014 at 9:38 PM, Ashmita Kunwar < >>> ashmita.kunwar@deerwalk.edu.np> wrote: >>> >>>> Hi Ashmita, >>>> >>>>  I have here attached the article . Sorry, could not submit on time. >>>> From next I will be on time . >>>> >>>>  Thanks, >>>> Ashmita Kunwar >>>> >>>> >>>> On Sat, Dec 6, 2014 at 1:11 PM, Ashmita Kunwar < >>>> ashmita.kunwar@deerwalk.edu.np> wrote: >>>> >>>>> Hello Asmita, >>>>> >>>>> I have attached my article here. Please review it. >>>>> >>>>> Thanks, >>>>> Ashmita Kunwar >>>>> >>>> >>>> >>> >>> >> >> > '",1
"http://www.rogerebert.com/reviews/little-miss-sunshine-2006  On Sat, Jan 31, 2015 at 8:53 PM, Ashmita Kunwar < ashmita.kunwar@deerwalk.edu.np> wrote:  > Hello Asmita, > > I have attached the article here. Please review it. The name of the movie > is "" Little Miss Sunshine"". > > Thanks, > > > On Sat, Jan 17, 2015 at 10:48 AM, Ashmita Kunwar < > ashmita.kunwar@deerwalk.edu.np> wrote: > >> hehe ! ashmita  lai pathuchu vaneko siddai reply gareko ta Ruby lai po >> gayecha . :P >>  mind nagar hai ta . >> >> >> On Sat, Jan 17, 2015 at 10:47 AM, Ashmita Kunwar < >> ashmita.kunwar@deerwalk.edu.np> wrote: >> >>> >>> ---------- Forwarded message ---------- >>> From: Ashmita Kunwar <ashmita.kunwar@deerwalk.edu.np> >>> Date: Sat, Jan 17, 2015 at 10:41 AM >>> Subject: Re: Article for editing >>> To: Ruby Shrestha <Ruby.shrestha@deerwalk.edu.np> >>> >>> >>> Hello Asmita, >>> >>> I have attached my article here, please review it. >>> Photo and title is missing, I will search suitable photo for this and >>> think for the bold topic, you too can think for the topic. >>> For now, edit the article. >>> >>> Thannks, >>> Ashmita Kunwar >>> >>> >>> On Mon, Jan 12, 2015 at 8:41 AM, Ashmita Kunwar < >>> ashmita.kunwar@deerwalk.edu.np> wrote: >>> >>>> >>>> ---------- Forwarded message ---------- >>>> From: Ashmita Kunwar <ashmita.kunwar@deerwalk.edu.np> >>>> Date: Mon, Jan 12, 2015 at 4:37 AM >>>> Subject: Re: Article for editing >>>> To: asmita.subedi@deerwalk.edu.np >>>> >>>> >>>> Here is the article . Please review it. >>>> >>>> Thanks, >>>> Ashmita Kunwar >>>> >>>> On Sun, Dec 21, 2014 at 9:38 PM, Ashmita Kunwar < >>>> ashmita.kunwar@deerwalk.edu.np> wrote: >>>> >>>>> Hi Ashmita, >>>>> >>>>>  I have here attached the article . Sorry, could not submit on time. >>>>> From next I will be on time . >>>>> >>>>>  Thanks, >>>>> Ashmita Kunwar >>>>> >>>>> >>>>> On Sat, Dec 6, 2014 at 1:11 PM, Ashmita Kunwar < >>>>> ashmita.kunwar@deerwalk.edu.np> wrote: >>>>> >>>>>> Hello Asmita, >>>>>> >>>>>> I have attached my article here. Please review it. >>>>>> >>>>>> Thanks, >>>>>> Ashmita Kunwar >>>>>> >>>>> >>>>> >>>> >>>> >>> >>> >> > '",1
"""I've shared an item with you:  Miss Little Sunshile_Movie Review.docx https://docs.google.com/a/deerwalk.edu.np/document/d/1XDnMMnCfkIy7lutV6LE2ulqyPdmC-G2avL5rWFsv1vU/edit?usp=sharing  It's not an attachment -- it's stored online. To open this item, just click   the link above.  Lets begin :D """,1
"""I've shared an item with you:  Prakriti.docx https://docs.google.com/a/deerwalk.edu.np/document/d/1XATtngnxChgPdMOXhJI1-zcslRoWghjxF4CIZ0M_riA/edit?usp=sharing  It's not an attachment -- it's stored online. To open this item, just click   the link above.  :) """,1
"""I've shared an item with you:  story_prakriti.docx https://docs.google.com/a/deerwalk.edu.np/document/d/1H-4MftnFk9SWMpYGgWl39Tbqvsi0CsXnvZTLIaUOtto/edit?usp=sharing  It's not an attachment -- it's stored online. To open this item, just click   the link above.  This is beautifully written, Prakriti.  Well done! """,1
"""I've shared an item with you:  Problem Set 2 https://drive.google.com/a/deerwalk.edu.np/folderview?id=0ByiipRq__ABafkJQUUtYU2VRUlllSDFtc1lyanpFYlgteWQzendJVUExc21DZDkzWlMwejg&usp=sharing  It's not an attachment -- it's stored online. To open this item, just click   the link above.  """,1
"Hello All,  The Software Club announces the call for participation for ""DeerCoders Season- 5"". DeerCoders is a regular activity done by the club through which students will be able to use their programming skills and test their problem solving ability.  To get the details and guidelines of the program please refer the attachment below. The guidelines has been updated by the club . Now, the season has been divided in following 4 sessions:     - 1st session    Flowchart and Algorithm: Participants are supposed to    draw a flowchart and write algorithm that will solve the given problem.    - 2nd session    Coding (Mathematics): Participants are supposed to solve    problem related to Mathematics.Example: Write a program to add two binary    numbers.    - 3rd session: Coding (Problem solving and logical): Participants are    supposed to solve the problem provided to them.    - 4th session:  Multiple Choice Questions (MCQ): Participants are    supposed to choose a best answer for a given question among various    answers.   To participate please refer the link and fill up the    form:  https://docs.google.com/a/deerwalk.edu.np/forms/d/1JQk_-o2TL1vMjoLI0MhQlfB3K0Ug8ia6nMpUd0OI9VM/viewform <https://docs.google.com/a/deerwalk.edu.np/forms/d/1JQk_-o2TL1vMjoLI0MhQlfB3K0Ug8ia6nMpUd0OI9VM/viewform>    Deadline:  The deadline for the form submission is 02/03/2015 - Tuesday (tomorrow), 3:00 PM.   P.S:  To fulfill the required number of participants, club may select the participants randomly.  Thanks, The Software Club Deercoder Organizing Team '",1
"'You have been invited to the following event.  Title: Chautari Session VIII Shankar Koirala, student from class of 2015 and Shreyansh Lodha, student   from class of 2018 will be presenting their idea on this session. Shankar   Koirala will be talking about Football Fixture (mobile app). Shreyansh   Lodha will be talking about Watching dog. We will also be discussing about   interesting C programming problems. Those who want to discuss the   programming problems and learn more are requested to be attend the program. When: Tue 3 Feb 2015 5:15pm - 6:15pm Katmandu Where: Nupse Hall Video call: https://plus.google.com/hangouts/_/deerwalk.edu.np/chautari   <https://plus.google.com/hangouts/_/deerwalk.edu.np/chautari?hceid=ZGVlcmNoYXV0YXJpY2x1YkBkZWVyd2Fsay5lZHUubnA.dumjhelqvcvi8ed0gaoh1qjkhs> Calendar: Deer Chautari Who:        Deer Chautari- organiser        bijaya.shrestha@deerwalk.edu.np        hitesh.karki@deerwalk.edu.np        DWIT - Students  Event details:   https://www.google.com/calendar/event?action=VIEW&eid=ZHVtamhlbHF2Y3ZpOGVkMGdhb2gxcWpraHMgX3N0dWRlbnRzQGRlZXJ3YWxrLmVkdS5ucA&tok=MzIjZGVlcmNoYXV0YXJpY2x1YkBkZWVyd2Fsay5lZHUubnBjMjNjYjFhY2JmNWY0MjNkY2E4NDIyZjc2MGY5YjNlYmFlMWVkYzUw&ctz=Asia/Katmandu&hl=en_GB  Invitation from Google Calendar: https://www.google.com/calendar/  You are receiving this courtesy email at the account   _students@deerwalk.edu.np because you are an attendee of this event.  To stop receiving future updates for this event, decline this event.   Alternatively, you can sign up for a Google account at   https://www.google.com/calendar/ and control your notification settings for   your entire calendar. '",1
"""Hi Guys,  As you all must be well aware, The Software Club was assigned the task to develop a mobile application for DWIT News. And so, we have almost completed the app. There are some features missing, but everything will be ready by the release date (Feb 27). We would now like to talk to you guys, and show you what we have been able to make. You could let us know any feature you'd like for us to include and we will try our best to get it done. Along with that, we also need to discuss about certain portion of the app. We're hoping that we could meet tomorrow and have this sorted out.  Please let us know the time that suits you the best. Thank you!  Regards, Subigya Kumar Nepal """,1
"'Hello All,  We have photoshoot for club landing page in Doko. Photoshoot includes previous club members as well as present members. Therefore everyone is requested to be in small seminar hall at 3:10.   Regards, Hiking Club '",1
"""Hello All, The Social Service Club is going to organize Blood Donation Program on 13th February 2015, 11:00 am - 3:00 pm. Thus, all the interested donors are requested to fill up the form by 5th February, 5:00 pm. Regards, Social Service Club   The Social Service Club is going to conduct Blood donation on 13th February 2015, at Deerwalk Complex. Thus, all the interested donors are requested to fill up the form.  I've invited you to fill out the form Blood Donation Participation form. To fill it out, visit: https://docs.google.com/a/deerwalk.edu.np/forms/d/15XO5iY8oCdkGBj7iDcgwKiOMTYT0HUvoa2IYDTpsLRw/viewform?c=0&w=1&usp=mail_form_link """,1
"'Hello All,  Please come to the small seminar hall for photo session at 4 p.m. sharp. In the beginning we will be having photo session of the club members of 2013/14. It will be followed by the photo session of the current club members.  Regards, Ruby Shrestha '",1
"'You have been invited to the following event.  Title: DWIT News Weekly Meeting Hello All,  Needless to say, however, come prepared with some ideas :)  Thanks. When: Wed Feb 4, 2015 2pm - 3pm Katmandu Where: DWIT Garden Video call: https://plus.google.com/hangouts/_/deerwalk.edu.np/dwit-news   <https://plus.google.com/hangouts/_/deerwalk.edu.np/dwit-news?hceid=ZHdpdG5ld3NAZGVlcndhbGsuZWR1Lm5w.9u735c4ebu52iq30oh8jokpvkk> Calendar: asmita.subedi@deerwalk.edu.np Who:        Dwit News - organizer        sabin.pathak@deerwalk.edu.np        navaraj.kharel@deerwalk.edu.np        utkrista.kc@deerwalk.edu.np        hitesh.karki@deerwalk.edu.np        ashmita.kunwar@deerwalk.edu.np        asmit.ojha@deerwalk.edu.np        abhusan.gautam@deerwalk.edu.np        kundan.rana@deerwalk.edu.np        anish.thakuri@deerwalk.edu.np        amun.kharel@deerwalk.edu.np        prakriti.tuladhar@deerwalk.edu.np        DWIT - News Club        dipesh.poudel@deerwalk.edu.np        asmita.subedi@deerwalk.edu.np        pratibh.acharya@deerwalk.edu.np        bijaya.shrestha@deerwalk.edu.np        ruby.shrestha@deerwalk.edu.np        ankit.pradhan@deerwalk.edu.np        aasha.poudel@deerwalk.edu.np        ashmita.thapa@deerwalk.edu.np        asmita.bista@deerwalk.edu.np        shrijak.shrestha@deerwalk.edu.np        ashish.lamichane@deerwalk.edu.np        bimal.gaire@deerwalk.edu.np        menosh.appl@deerwalk.edu.np  Event details:   https://www.google.com/calendar/event?action=VIEW&eid=OXU3MzVjNGVidTUyaXEzMG9oOGpva3B2a2sgYXNtaXRhLnN1YmVkaUBkZWVyd2Fsay5lZHUubnA&tok=MjQjZHdpdG5ld3NAZGVlcndhbGsuZWR1Lm5wYzc2MTJlN2Y3MzQ0MDg2OTNhODhiN2FjZTA2NGUwNDkwMjA5YzBhYQ&ctz=Asia/Katmandu&hl=en  Invitation from Google Calendar: https://www.google.com/calendar/  You are receiving this email at the account asmita.subedi@deerwalk.edu.np   because you are subscribed for invitations on calendar   asmita.subedi@deerwalk.edu.np.  To stop receiving these emails, please log in to   https://www.google.com/calendar/ and change your notification settings for   this calendar. '",1
