emails,category
"'You have been invited to the following event.  Title: DWIT News Weekly Meeting Hello All,  We will be discussing about the previous issue and about the topics for the   upcoming issue. We will also be talking about how to make the site better.  Thanks. When: Wed Jun 17, 2015 2:30pm - 3:30pm Katmandu Where: New Hall Video call: https://plus.google.com/hangouts/_/deerwalk.edu.np/dwit-news   <https://plus.google.com/hangouts/_/deerwalk.edu.np/dwit-news?hceid=ZHdpdG5ld3NAZGVlcndhbGsuZWR1Lm5w.emcoogblk0bbsdukemg47e4674> Calendar: asmita.subedi@deerwalk.edu.np Who:        Dwit News - organizer        DWIT - News Club        anish.thakuri@deerwalk.edu.np        bimal.gaire@deerwalk.edu.np        ashish.lamichane@deerwalk.edu.np        navaraj.kharel@deerwalk.edu.np        asmita.subedi@deerwalk.edu.np        asmit.ojha@deerwalk.edu.np        kundan.rana@deerwalk.edu.np        amun.kharel@deerwalk.edu.np        ashmita.kunwar@deerwalk.edu.np        abhusan.gautam@deerwalk.edu.np        shrijak.shrestha@deerwalk.edu.np        dipesh.poudel@deerwalk.edu.np        asmita.bista@deerwalk.edu.np        hitesh.karki@deerwalk.edu.np        pratibh.acharya@deerwalk.edu.np        prakriti.tuladhar@deerwalk.edu.np        utkrista.kc@deerwalk.edu.np        ashmita.thapa@deerwalk.edu.np        bijaya.shrestha@deerwalk.edu.np        ruby.shrestha@deerwalk.edu.np        aasha.poudel@deerwalk.edu.np        ankit.pradhan@deerwalk.edu.np        sabin.pathak@deerwalk.edu.np  Event details:   https://www.google.com/calendar/event?action=VIEW&eid=ZW1jb29nYmxrMGJic2R1a2VtZzQ3ZTQ2NzQgYXNtaXRhLnN1YmVkaUBkZWVyd2Fsay5lZHUubnA&tok=MjQjZHdpdG5ld3NAZGVlcndhbGsuZWR1Lm5wZDFjMzQ2OTI0ZGU2MmFjMGY0Nzc5MzQyNzM3Y2QzY2MwMzY5NmNhOQ&ctz=Asia/Katmandu&hl=en  Invitation from Google Calendar: https://www.google.com/calendar/  You are receiving this email at the account asmita.subedi@deerwalk.edu.np   because you are subscribed for invitations on calendar   asmita.subedi@deerwalk.edu.np.  To stop receiving these emails, please log in to   https://www.google.com/calendar/ and change your notification settings for   this calendar.  Forwarding this invitation could allow any recipient to modify your RSVP   response. Learn more at   https://support.google.com/calendar/answer/37135#forwarding '",1
'There will be guitar sessions this session Saturday starting from 11 am. Interested students are welcome to join us. The students must bring their own guitars.  Thank You.  P.S.: We are also starting cajon classes the interested students are also to come at the same time ',1
"""Hi All,  As the name suggests, we are contemplating on starting a news site. It will be completely a Nepali site. We have still not worked out the details but its not going to be Nepali version of www.dwitnews.com. That will move on.  Re, the new news-site in context, there are key positions to be filled in like Ed-In-Chief,  Editors, Copy editors, Reporters etc. Hence if you are interested in becoming a part of this new site, please stay behind in the hall after tomorrow's DeerExpress session.  Those who will not be attending, class of 17, an email will do if you are interested.  Thanks. """,1
"Hello All,  The Friday Movie Show is back again. This time movies of different genres are on the voting list. To watch the movie of your choice, please vote.  Please feel free to give us any feedback and suggestions.  Thanks, Documentary/Movie Club   Friday Movie Show Poll <https://docs.google.com/a/deerwalk.edu.np/forms/d/1hLtjN9U1WKMqgCht8BcWfsNj-Mbp7VIz2EbeBx9_1Yw/edit?usp=drive_web>  '",1
"'You have been invited to the following event.  Title: Special E.C.A session(Alok Koirala) Hello all,  Tomorrow we are going to have a special E.C.A session. We are going to give   a small farewell to our Alok Sir,head of R & D department. Alok Sir will   also be sharing his experience about the time he spent at D.W.I.T.  This is going to be a formal event.The program will start exactly at 11:15   am,late comers will be marked as absentees.  P.S.: It is optional for the students of batch 2017.  Regards, The DeerExpress Club When: Thu Jun 18, 2015 11:15am - 12:40pm Katmandu Where: New hall Video call:   https://plus.google.com/hangouts/_/deerwalk.edu.np/special-e-c-a   <https://plus.google.com/hangouts/_/deerwalk.edu.np/special-e-c-a?hceid=ZGVlcmV4cHJlc3NjbHViQGRlZXJ3YWxrLmVkdS5ucA.kvk83tlar3i02ou2i5jcsqsuuk> Calendar: deerexpressclub@deerwalk.edu.np Who:        Deer Express - organizer        DWIT - Students        akoirala@deerwalk.edu.np        DWIT College Administrators        DWIT - DeerExpress Club  Event details:   https://www.google.com/calendar/event?action=VIEW&eid=a3ZrODN0bGFyM2kwMm91Mmk1amNzcXN1dWsgX3N0dWRlbnRzQGRlZXJ3YWxrLmVkdS5ucA&tok=MzEjZGVlcmV4cHJlc3NjbHViQGRlZXJ3YWxrLmVkdS5ucDFmODRjNGEwMGVkNGEzZTJkOGQzM2EyOWZiMDMwOGZlOGQ2MmY5ZTU&ctz=Asia/Katmandu&hl=en  Invitation from Google Calendar: https://www.google.com/calendar/  You are receiving this courtesy email at the account   _students@deerwalk.edu.np because you are an attendee of this event.  To stop receiving future updates for this event, decline this event.   Alternatively you can sign up for a Google account at   https://www.google.com/calendar/ and control your notification settings for   your entire calendar.  Forwarding this invitation could allow any recipient to modify your RSVP   response. Learn more at   https://support.google.com/calendar/answer/37135#forwarding '",1
"'Hi All,  Please click the following link and participate on the movie show quiz VIII. We will announce the Lucky 3 Winners during the break of the Friday movie show. Deadline is  FRIDAY, 5 PM, 19/06/2015.    click to give answer <http://goo.gl/forms/Fr9AnPV6dX>   Feel free to send us feedback !!!  Thanks, Documentary/Movie Club '",1
"""Hi All,  We are here to show you the final results of Friday Movie Show Poll. The Pink Panther has been selected for this Friday's Movie Show with highest number of votes, 13 out of 26. As always, popcorn and cold drinks will be served.    Join us and start the weekend with a good laugh!  Thanks, Documentary/Movie Club """,1
"'You have been invited to the following event.  Title: DeerExpress Season 12, Session III Hello Everyone,  We are going to continue with the DeerExpress Season 12 Session III (Debate   Session). The program starts exactly at 11:20am. Everybody is requested to   be at New Hall on time. Late comers will be regarded as absentees.  Thank you, The DeerExpress Club When: Fri Jun 19, 2015 11:20am - 12:40pm Katmandu Where: New Hall Video call: https://plus.google.com/hangouts/_/deerwalk.edu.np/deerexpress   <https://plus.google.com/hangouts/_/deerwalk.edu.np/deerexpress?hceid=ZGVlcmV4cHJlc3NjbHViQGRlZXJ3YWxrLmVkdS5ucA.qb4o6l76kbjl0ovg46lgdg7a34> Calendar: deerexpressclub@deerwalk.edu.np Who:        Deer Express - organizer        DWIT - Students        bijaya.shrestha@deerwalk.edu.np        DWIT College Administrators  Event details:   https://www.google.com/calendar/event?action=VIEW&eid=cWI0bzZsNzZrYmpsMG92ZzQ2bGdkZzdhMzQgX3N0dWRlbnRzQGRlZXJ3YWxrLmVkdS5ucA&tok=MzEjZGVlcmV4cHJlc3NjbHViQGRlZXJ3YWxrLmVkdS5ucDQ3ODExNzkwOTU5MGY0M2MyYmFjYWU1YjFjNmYwNjRkODJlMTYxZWU&ctz=Asia/Katmandu&hl=en  Invitation from Google Calendar: https://www.google.com/calendar/  You are receiving this courtesy email at the account   _students@deerwalk.edu.np because you are an attendee of this event.  To stop receiving future updates for this event, decline this event.   Alternatively you can sign up for a Google account at   https://www.google.com/calendar/ and control your notification settings for   your entire calendar.  Forwarding this invitation could allow any recipient to modify your RSVP   response. Learn more at   https://support.google.com/calendar/answer/37135#forwarding '",1
"'Hi All, As Rudra sir told this morning, We will be needing few volunteers for the survey program this Sunday. If you are interested please send your name by 12:10 pm today( Just reply to this mail ASAP).   Regards, The Social Service Club '",1
"""Hello All,   In today's all-hands meeting, Rudra Sir gave an inspiring speech and he told us to be involved in club activities as much as possible. Since many of you (who are not part of any club or members of some other clubs) are interested to join the IT Club, we'll be recruiting some new members to our club.   Hence, please send your name to us (if you're really interested) stating why are you so desperate to be in this club?    If you don't know what the club does, we handle most of the IT related works inside the DWIT like Lab maintenance, PC upgrade, Buy new PC's and other hardware accessories, repair damaged machine, PC assembling and dismantling, building small servers, monitoring/managing Internet services etc. We learn by working and we also get training from experts as well. Lastly, we also get paid as per the works we've done.   Some of the criteria to join the club:   1. Should be present in every club meeting 2. If you happen to be a member of any other club, then you must manage to be in the IT club's meeting. 3. Should be present when there are some works that are needed to be done. 4. Knowledge of Linux, windows OS and networking is a plus point.   PS. We'll have to interview if the interested candidates exceed more than 10.   Thanks, Sagar Giri President - The IT Club """,1
"""The deadline to submit your name is Sunday midnight.  On Fri, Jun 19, 2015 at 7:32 PM, IT Club <itclub@deerwalk.edu.np> wrote:  > Hello All, > > > In today's all-hands meeting, Rudra Sir gave an inspiring speech and he > told us to be involved in club activities as much as possible. Since many > of you (who are not part of any club or members of some other clubs) are > interested to join the IT Club, we'll be recruiting some new members to our > club. > >  Hence, please send your name to us (if you're really interested) stating > why are you so desperate to be in this club?   > > If you don't know what the club does, we handle most of the IT related > works inside the DWIT like Lab maintenance, PC upgrade, Buy new PC's and > other hardware accessories, repair damaged machine, PC assembling and > dismantling, building small servers, monitoring/managing Internet services > etc. We learn by working and we also get training from experts as well. > Lastly, we also get paid as per the works we've done. > >  Some of the criteria to join the club:  > > 1. Should be present in every club meeting > 2. If you happen to be a member of any other club, then you must manage to > be in the IT club's meeting. > 3. Should be present when there are some works that are needed to be done. > 4. Knowledge of Linux, windows OS and networking is a plus point. > > > PS. We'll have to interview if the interested candidates exceed more than > 10. > > > Thanks, > Sagar Giri > President - The IT Club > """,1
"""You have been invited to the following event.  Title: Deer-Chautari XIX Hello All,  Abhishek Gupta, student of batch 2016 will be talking about his latest   project 'Request Tracker'. We will also be having tutorial session   about 'Working with Git'.  Regards, The Deer-Chautari Club  P.S. It is COMPULSORY for student of batch of 2018 to attend the session.   To those of you who misses Chautari sessions, you will be called to present   in Chautari session. When: Tue 23 Jun 2015 5pm - 6pm Katmandu Where: Temporary Hall Calendar: deerchautariclub@deerwalk.edu.np Who:        Deer Chautari- organiser        DWIT - Students        bijaya.shrestha@deerwalk.edu.np        hitesh.karki@deerwalk.edu.np  Event details:   https://www.google.com/calendar/event?action=VIEW&eid=YWlkbXQzMHQ1cDdpZW51ZW1oMnI5ZXE2N28gX3N0dWRlbnRzQGRlZXJ3YWxrLmVkdS5ucA&tok=MzIjZGVlcmNoYXV0YXJpY2x1YkBkZWVyd2Fsay5lZHUubnAzZDcyMWRlNTU1ZjliNmQ0ZWY3ZTNlZDI3YWE5YzRkNmI3MWFkODFk&ctz=Asia/Katmandu&hl=en_GB  Invitation from Google Calendar: https://www.google.com/calendar/  You are receiving this courtesy email at the account   _students@deerwalk.edu.np because you are an attendee of this event.  To stop receiving future updates for this event, decline this event.   Alternatively, you can sign up for a Google account at   https://www.google.com/calendar/ and control your notification settings for   your entire calendar.  Forwarding this invitation could allow any recipient to modify your RSVP   response. Learn more at   https://support.google.com/calendar/answer/37135#forwarding """,1
"'Hello All,  Tomorrow, we are going to conduct DeerCoders Season-8 Session 2. So, all the participants of DeerCoders  Season 8 are requested to be seated at  Sec-A of 2016  at  5  .15 PM  sharp.  The participants for DeerCoders Season-8 are:  1. Shreyansh Lodha (Batch 2018) 2. Sabin Pathak (Batch 2018) 3. Utkrista KC (Batch 2018) 4. Navraj Poudel (Batch 2018) 5. Rakesh Shrestha (Batch 2018) 6. Asmita Thapa (Batch 2018) 7. Amun Kharel (Batch 2018) 8. Rojan Maharjan (Batch 2018)  Best of Luck!  All the other students are requested to cooperate with us by leaving the class  Sec-A of 2016  by  5:00 PM .  P.S : Guest coders are always welcomed.  Happy Coding, The Software Club '",1
"'Hello All,  As I said today in DeerChautari, I am looking for two more developers for ""Request Tracker"" project. If you are really interested to part of this project then you can me your  name by 5:00pm, Thursda y by writing few lines why you want to be part of it.  The criteria for selection is:     - You should be fully committed to give your best to the project    - Quickly learning and Researching    - Able to work under pressure to meet the project deadlines  I encourage students form Batch 2017 and Batch 2018 to send their names for this project. It is a good opportunity for you to learn programming in PHP and get overview of how to build an web application.  Although, Batch 2017 students have their examination they can apply for this project. If you get selected we will workout to manage the timings.  As I had written earlier, same thing goes again ""Girls will be given more priority"".  Thanks, Abhishek. '",1
